DATA SOLICITAÇÃO,DATA EXPEDIÇAO,N° TICKET,PROJETO,EQUIPAMENTO,SERIAL,QUAL ESTOQUE?,NF,RESPONSABILIDADE,REPOSIÇÃO ,VALIDADO NO ESTOQUE
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FOC2738Y3WB,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FOC2738Y3SX,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FOC2738Y3VV,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FOC2738Y50E,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2828L302,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2828L3E5,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FOC2738Y3Q8,EVOTECH MANUTENÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2831L9AL,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2831L8B1,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2831L8D0,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2831L8B2,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2832L0US,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2831L8CS,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
08/12/25,09/12/25,206218,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48P-4X,FVH2832L0UW,EVOTECH INSTALAÇÃO,33211,SHIRLEY,,VALIDADO
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZA2,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZA3,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZGF,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZA6,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZA7,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300Z8Z,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300Z8N,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300Z91,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300Z90,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300Z92,EVOTECH INSTALAÇÃO,33216,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZG0,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZG1,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZG2,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZFP,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300ZFN,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XHG,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XHH,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XHJ,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XHK,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XHM,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XA8,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XNX,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XPA,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XAU,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XPE,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XGT,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XRN,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XRP,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XRR,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
09/12/25,10/12/25,206344,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,SFP-10GB-SR,OPM27300XRS,EVOTECH INSTALAÇÃO,33214,SHIRLEY,,
11/12/25,12/12/25,206501,NTT_TRAG BRADESCO - F240242,C9200L-24P-4G-A,TSP26465360 ,9200 TRAG,GRM427,SHIRLEY,,VALIDADO
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Camera Studio E70 Smart 4K,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Suporte de Montagem EagleEye IV,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,Mini PC HP Conf c/MON i713700T 16GB/256,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Controlador TC10 Touch Branco,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Trio C60 Fonte alimentacao CAT5 BR,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Trio C60 Telefone Conferencia IP POE Teams Certification,,NTT POLYCOM,GRM413,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,CABO AMPLIFICADO USB 15MTS 3.0,,NTT POLYCOM,33232,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,"CABO MICRO USB X USB 2.0 1,80MTS",,NTT POLYCOM,33232,MARIANA,,
10/12/25,12/12/25,206393,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,CABO HDMI FIBRA 10MTS,,NTT POLYCOM,33232,MARIANA,,
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACCZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACKS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACCS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACCU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDJ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACKG,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACKH,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACKM,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACLC,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACKU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDG,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPJ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPH,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPP,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKN,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKT,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AALB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACCT,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDD,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACHM,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACDC,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACHZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFL,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFM,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFP,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACGF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACGK,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMN,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANJ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANG,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AANF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AALZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMC,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AALS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMG,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AALU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AASM,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AASU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AASS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AASZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AASK,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAPU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFH,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACGC,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFN,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFT,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMK,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMJ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMD,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMU,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAMS,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKC,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKH,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKF,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKD,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAKB,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946AAJZ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
11/12/25,12/12/25,206475,NTT_INSTALAÇÃO 614 ANTENAS - F250727,CW 9166- ROW ,TSP2946ACFJ,614 ANTENAS,GRM426,SHIRLEY,,RETORNOU PARA A FAISTON/ENTREGA RECUSADA
10/12/25,12/12/25,206376,NTT_INSTALAÇÃO DE POLYCOM_BRADESCO - F250453,HP Poly Camera Studio E70 Smart 4K,,NTT POLYCOM,GRM407,MARIANA,,
